,temp.min,temp.max,temp.mean,hum.min,hum.max,hum.mean,press.min,press.max,press.mean,sunshine,gust.min,gust.max,gust.mean,speed.min,speed.max,speed.mean
1240,-3.6694714999999998,-0.009471341999999999,-2.2144716,70,91,83.875,1026.8,1029.5,1028.05,178.41081,3.96,19.8,8.28,1.9394212,11.630427000000001,5.4771233
1241,-5.3594713,0.18052867,-2.9328043,67,91,77.208336,1026.3,1030.1,1028.2334,474.37802,4.68,19.44,12.269999499999999,0.37674650000000004,10.362241000000001,4.4459023
1242,-3.8994714999999998,2.4205287,-1.2919718,69,83,77.5,1022.9,1027.7,1025.504,561.23334,7.559999499999999,34.2,14.775001000000001,9.653095,16.441435000000002,13.314912
1243,-1.2794713,7.6905284,2.5042787,63,91,74.166664,1018.4,1023.4,1020.8167,368.61346000000003,7.2,26.64,16.800001,3.6234312000000006,16.774739999999998,12.1127205
1244,1.4505286,9.060528999999999,4.6242785,56,92,73.041664,1016.6,1021.6,1018.3875,417.99823,1.8,15.480000500000001,7.3350005000000005,2.2916594,10.252074,6.1970105
1245,2.6505284,9.380529,5.3063617,69,91,81.333336,1021.2,1024.9,1023.12915,166.09344,6.8399997,23.039998999999998,15.675,2.3976,7.8892193,5.4128404
1249,2.4705286,13.120529000000001,8.67178,67,97,77.0,1008.2,1016.2,1012.3665,287.74176,7.92,33.12,18.57,5.619714,15.250091000000001,9.667636
1256,-0.7894713000000001,7.5505285,2.7601118,58,96,79.416664,1020.6,1025.9,1023.554,281.39407,5.3999996,16.56,9.974999,0.0,9.549613,4.570236
1257,-0.039471343,8.620529,3.330945,62,88,77.708336,1018.8,1021.6,1020.3,60.638298,3.96,25.919998,14.774999,3.2518265,13.061753,8.43183
1258,1.7405287,10.830528999999999,5.6438622,50,93,73.875,1018.5,1021.9,1020.4207,230.42553999999998,7.559999499999999,30.960001000000002,20.159998,7.463956,13.845113000000001,9.463479
1259,4.8005285,11.170529,7.1901116,57,83,66.541664,1019.9,1025.6,1023.3499,389.88486,9.72,27.72,18.329998,3.8420756000000003,14.930289000000002,10.218859
1260,0.50052863,10.290529,4.585945,60,90,78.0,1022.8,1027.6,1025.5001,599.0769,8.28,26.28,18.24,2.4560866000000003,9.448753,6.601440400000001
1261,-0.26947135,11.040529,4.813029,58,95,80.375,1025.5,1035.5,1029.9918,616.8,3.6,17.28,9.974999,0.84243083,18.015022000000002,9.59483
1262,4.4105287,13.960529000000001,8.149695,64,88,72.375,1035.5,1039.8,1036.8833,620.0,1.08,9.0,4.4099994,0.37674650000000004,5.5434246,3.2386332
1265,3.1205285,10.730528999999999,6.884695,58,93,76.333336,1025.6,1031.9,1029.1459,488.29787999999996,1.08,14.4,8.745,0.37674650000000004,8.150272,4.4873934
1266,0.25052866,10.670529,5.175529,60,93,77.0,1024.0,1029.3,1026.8583,631.91766,3.6,23.759998,13.995,0.37674650000000004,13.977751000000001,6.5438304
1268,8.5505295,13.060528999999999,10.484278999999999,73,83,78.083336,1019.5,1023.5,1021.1082,0.0,22.68,35.28,29.025,8.014169,21.446442,14.221482
1269,8.210529,13.290529000000001,10.475112,57,82,72.041664,1015.1,1020.0,1017.67505,61.276596,25.56,46.079997999999996,35.655,11.289829,23.190575,16.824133
1270,7.3605285,17.72053,11.725112,40,78,65.5,1002.6,1015.0,1008.33734,435.76595999999995,25.56,56.519997,41.609997,3.2951862999999997,26.831121000000003,15.290951000000002
1272,0.12052866,10.600529,4.740528599999999,43,97,75.083336,1020.4,1024.1,1021.9167,620.6668,1.08,13.32,9.78,0.7534930000000001,10.498323,5.5290074
1273,3.0705285,14.240529,8.041362,46,66,54.83333199999999,1014.9,1020.9,1018.1709,158.0085,12.24,22.68,17.4,1.9210378000000001,8.855546,4.998142700000001
1274,5.2705283,15.830529,9.917196,42,73,55.75,1000.8,1015.2,1008.2625,539.7726,14.759998999999999,70.56,32.984997,2.4560864,33.90718,13.288144
1277,16.000528,25.680529,20.906779999999998,49,83,66.375,1014.8,1017.8,1016.3833599999999,813.7599,1.08,10.799999,5.5499997,0.5328,6.4433565,2.9817524
1280,11.330528999999999,18.97053,15.305528,67,86,77.0,1009.3,1014.6,1012.3876300000001,278.29254,1.8,16.56,7.68,0.2664,8.528962,3.447075
1282,8.850529,17.29053,13.345113000000001,46,81,61.875,1014.3,1021.4,1018.1541,924.7716,16.56,36.719997,28.980001,3.9603205000000004,21.604696,14.669039999999999
1283,9.030529,25.340528,17.259276999999997,38,80,57.5,1013.1,1021.8,1017.3918,726.3343,6.8399997,20.519999,11.805,4.598777,10.444103,7.2518578
1284,13.450529000000001,22.80053,18.657194,50,89,67.5,1012.2,1017.0,1014.2126,207.55956,8.28,27.359999,16.08,1.1302395,17.0496,7.408173
1285,13.310529,24.990528,19.812613,34,94,63.79166800000001,1017.6,1019.7,1018.4540400000001,910.0865,0.71999997,16.199999,9.6,0.5328,10.365664500000001,4.939515599999999
1286,13.220529,29.89053,22.787613,37,89,56.29166800000001,1013.0,1019.5,1016.0916,708.0195,2.8799999,23.039998999999998,13.335,0.5956885000000001,12.40692,5.8474693
1288,13.330529,25.46053,19.352198,45,95,70.291664,1014.6,1018.3,1016.6333599999999,679.24896,1.4399998999999999,18.72,11.429999,0.84243083,9.722688,4.420255
1289,14.860529000000001,27.55053,21.874695000000003,51,86,68.625,1012.7,1016.1,1014.1584,469.53137000000004,4.32,21.96,11.099999,1.8837326,13.407623000000001,6.267467
1291,16.46053,23.97053,20.265945000000002,40,88,64.416664,1016.0,1022.5,1019.1542400000001,636.5748,18.359999,28.8,23.31,5.594399500000001,19.300674,11.998021000000001
1292,11.950529,22.770529,17.877197,47,85,65.375,1022.4,1024.8,1023.60004,960.95074,9.0,25.56,16.814997,1.6204481000000002,14.956408999999999,8.246432
1293,11.700529,25.830528,19.839277,39,89,63.5,1018.8,1023.8,1020.93744,962.0833,10.440000999999999,29.519999,21.749998,2.1477854,16.092413,10.115884
1294,13.380529000000001,30.64053,22.530945000000003,41,84,62.125,1015.4,1020.4,1018.1126,892.8754,2.8799999,21.599998,12.8099985,0.5956885000000001,11.967262,5.2517824
1295,20.95053,31.440528999999998,26.409278999999998,35,73,56.125,1013.5,1016.6,1015.0374,930.6017,0.71999997,19.08,9.734999,0.5328,11.458298,5.4951224000000005
1296,21.04053,32.010529999999996,26.840944,36,76,54.41666800000001,1012.2,1014.8,1013.554,929.76465,1.08,13.32,6.690000500000001,0.2664,6.027944000000001,3.6855736000000006
1298,19.910528,29.95053,25.115944,54,77,63.91666800000001,1012.3,1017.0,1014.10004,833.2173,14.759998999999999,37.8,25.364998,0.5956885000000001,19.375906,10.227502000000001
1299,18.690529,26.920528000000004,22.580528,50,81,66.458336,1013.9,1017.7,1015.9042400000001,627.73315,9.36,29.519999,19.56,1.0983953000000002,12.922459,6.154853299999999
1300,18.610529,25.160528,21.844696,44,83,62.25,1013.2,1014.9,1014.0459,629.0348,6.12,27.0,17.595,2.1967907,17.182282999999998,8.04145
1301,15.830529,29.100528999999998,22.810945999999998,44,82,61.58333199999999,1007.2,1014.3,1010.79156,624.28864,1.8,13.32,6.764999400000001,0.7534930000000001,6.236264,3.9038012
1308,14.210529000000001,24.04053,18.658445,45,82,65.041664,1019.0,1022.2,1020.8457599999999,865.6669,5.04,17.28,11.535,0.79920006,8.986805,4.5852437
1309,15.200529000000001,26.90053,21.417612,46,80,61.0,1016.3,1020.3,1018.325,931.8,1.4399998999999999,11.519999499999999,6.9,0.0,5.3876066,3.1772316000000003
1310,17.260529000000002,30.13053,24.093863,39,80,58.25,1013.8,1016.8,1015.3416,890.8201,2.16,13.32,7.5749993,0.5328,6.2191706,3.6838252999999996
1311,19.530529,32.060528000000005,26.114695,33,77,54.45833199999999,1014.0,1016.6,1015.175,899.8188,2.52,12.24,6.465,0.2664,6.723632,3.2670767000000005
1314,18.56053,30.610529,24.025534,42,94,71.083336,1005.0,1012.9,1009.4667400000001,179.06223,3.6,32.399998,15.675,1.5984001,18.931276,8.300982000000001
1318,14.570529,23.850529,18.845112,49,90,69.791664,1016.7,1021.6,1019.5959,580.79254,4.68,19.08,9.989999000000001,3.2518265,10.389600999999999,5.393718700000001
1320,13.730529,21.860529,17.712198,43,82,60.16666800000001,1019.8,1023.7,1022.3125,555.42126,8.28,19.08,13.859997,3.9603205000000004,11.217305999999999,7.966861200000001
1321,13.100529,25.510529000000002,19.868864000000002,39,78,57.54166800000001,1021.7,1025.1,1023.63324,916.6737699999999,4.68,14.4,9.329997,1.9394212,9.320193,4.750898
1322,16.260529000000002,28.30053,22.658860999999998,43,84,61.54166800000001,1018.5,1022.8,1020.8623699999999,928.2904,4.68,13.679998999999999,7.9199996,1.0656,6.1503214999999996,3.0982485
1323,17.15053,29.610529,24.14678,45,86,63.95833199999999,1014.1,1019.8,1017.37085,770.8846,3.2399998,18.359999,11.04,1.1913770000000001,8.677445,4.41317
1333,18.010529000000002,24.750528,21.197195,39,78,58.75,1011.3,1016.6,1014.1791400000001,374.95517,13.32,33.12,24.360003,3.5542190000000002,16.259132,10.404244
1334,16.590528,28.780528999999998,23.251364000000002,40,77,58.125,1013.4,1018.1,1015.9875,632.64935,7.2,17.28,10.920001,0.84243083,7.920641000000001,3.8604343
1340,20.20053,28.63053,23.920944,39,76,61.0,1015.0,1016.7,1015.9499,333.86597,14.4,34.56,22.17,2.2916594,17.389614,8.768533999999999
1341,20.71053,28.90053,24.08178,47,77,61.375,1014.7,1019.6,1016.35425,553.4042400000001,1.8,35.64,21.539998999999998,1.6848617,21.318659,9.255881
1342,16.090528,22.190529,19.62053,51,76,63.45833199999999,1019.8,1022.5,1021.2625,425.18298,6.4799995,21.599998,12.959999,2.4123544999999997,12.472528,6.237861
1343,12.150528999999999,27.40053,20.09928,37,87,63.66666800000001,1012.2,1021.7,1016.8417400000001,872.6277,12.599999,25.919998,20.175001,2.8318708,10.870295,7.0168834
1350,15.210529000000001,27.850528999999998,21.805944,44,90,66.333336,1016.6,1020.3,1018.64594,553.5322,1.8,17.64,11.384999,0.2664,10.403253,4.4696026
1353,18.990528,28.250528000000003,23.949279999999998,47,78,62.29166800000001,1017.3,1020.6,1018.99994,719.9812599999999,1.8,21.24,10.035001,1.4346079,10.389600999999999,4.395601
1355,14.890529,22.39053,18.761362,37,88,64.166664,1018.5,1022.2,1020.14996,786.95984,11.159999000000001,23.759998,18.795,4.652476,14.407782999999998,8.782435000000001
1356,13.760529,21.89053,17.747612,42,70,55.70833199999999,1022.2,1025.2,1023.9292,695.4854,1.4399998999999999,16.199999,9.39,0.0,8.115368,4.259456
1357,11.950529,23.030529,17.975529,36,74,55.79166800000001,1021.4,1025.8,1023.6792,811.0730599999999,0.35999998,14.759998999999999,7.4549985,0.0,5.1725525999999995,3.0929759
1358,13.430529,26.110529,20.445111999999998,43,78,55.41666800000001,1016.7,1022.6,1019.6582599999999,838.76666,3.2399998,17.64,10.589999,1.7057923,8.795236000000001,4.5706916
1359,14.860529000000001,30.860529,23.153029999999998,41,87,62.58333199999999,1014.3,1017.3,1015.9707599999999,825.9524,2.52,17.64,10.769999499999999,0.0,7.0533133,4.1639667000000005
1360,18.30053,29.680528999999996,24.012611,46,81,63.45833199999999,1016.1,1018.0,1017.0291,489.8691,3.2399998,21.599998,13.079999,0.5328,9.824347,4.8446
1361,19.64053,32.14053,25.828028,33,80,59.16666800000001,1014.0,1018.5,1016.54156,819.7873,1.8,25.56,12.629997999999999,1.4346079,10.03165,6.319105
1362,20.12053,31.570529999999998,25.949694,31,60,42.5,1014.7,1017.3,1016.1582599999999,793.5056,3.96,20.519999,13.86,0.2664,10.248613,5.091125
1363,20.96053,31.63053,26.161360000000002,37,68,51.041668,1015.6,1017.8,1016.4042400000001,548.20514,3.2399998,20.16,10.245,0.84243083,9.946392999999999,4.482236400000001
1365,17.54053,31.15053,24.442614000000003,32,78,56.70833199999999,1012.7,1017.2,1014.9291400000001,801.43,8.28,22.319998000000002,15.2249975,5.9150395,10.03165,7.7894416
1368,-1.5094713,2.9705286,0.36469528,57,86,75.666664,1008.4,1016.7,1012.1792,371.50424,5.7599998,32.039997,13.905,2.6772869,16.516798,7.497078
1369,-2.6694715,4.260528599999999,-0.34072134,57,88,77.0,1016.9,1025.7,1021.25415,517.51135,12.24,33.48,20.19,0.7534930000000001,18.996767000000002,6.777222
1370,-4.0994716,1.6405287,-1.2090546999999998,60,86,73.75,1025.9,1029.6,1027.3042,60.450714000000005,1.08,18.359999,8.745,0.2664,12.061772,3.8287666
1371,0.8905287000000001,4.9305286,2.8334455000000003,64,88,77.125,1029.5,1036.0,1032.5167,0.0,15.84,35.28,26.354998,8.903501,25.47709,16.72985
1372,1.8205286,6.3105288,3.9292781000000003,73,96,86.666664,1035.8,1039.4,1037.8876,388.84576,9.36,25.56,15.119995999999999,5.433515,14.652000000000001,9.808617
1373,-0.12947133,4.8305287,2.0663617,71,93,83.333336,1032.1,1039.3,1036.075,396.43192,1.08,15.480000500000001,6.1200004,0.2664,6.4046907,2.911937
1374,1.0205287,7.250528299999999,3.9834452000000007,64,81,72.291664,1015.1,1031.3,1025.0209,519.48334,2.8799999,78.12,24.735,0.2664,34.292213000000004,7.59972
1376,-1.8694713,1.8805287,-0.19572139,58,90,75.0,1015.3,1020.5,1018.2876,457.72513,28.08,39.6,35.91,14.2791395,26.939352000000003,21.815504
1379,0.7005286999999999,6.700528599999999,3.1484454,59,83,73.0,990.2,1020.8,1009.1834,258.9858,19.8,63.0,36.329997999999996,6.723632,32.02345,17.473166
1380,-0.08947134,6.230528400000001,2.9571953,43,80,64.375,1003.7,1022.2,1015.6458,52.966667,19.44,63.36,36.584995,5.9865956,31.38097,16.035868
1386,0.40052867,4.250528299999999,2.3705287,71,96,86.791664,1028.2,1036.6,1033.9292,70.85106,3.6,14.759998999999999,7.7550006,1.6204481000000002,10.03165,4.767794599999999
1390,4.230528400000001,7.450528599999999,5.573446,80,92,87.375,1036.6,1039.3,1038.1168,391.7057,1.08,11.879999,6.2100005,0.5328,6.9161463,2.9583225
1391,2.9405286,6.3405285000000005,4.252196,76,96,89.166664,1029.4,1037.5,1033.6042,79.78723000000001,9.0,17.28,11.88,0.2664,6.487264,4.8112416
1392,-0.09947134,8.870529,3.9971949999999996,49,99,75.666664,1016.3,1029.5,1023.2002,428.84058,6.12,27.359999,13.005,0.5328,7.920641000000001,5.649268599999999
1405,4.2105284,9.240528999999999,6.410528,71,95,83.708336,1009.8,1018.3,1013.56256,81.702126,3.96,21.96,12.929999,0.5328,8.762899,5.0446787
1406,3.0105286,12.510529,6.2484455,62,96,87.333336,1013.7,1020.0,1017.80005,124.65673999999999,1.4399998999999999,25.199999,11.28,0.2664,8.795236000000001,3.3545578000000003
1408,4.240528599999999,11.350529,7.668863000000001,42,74,59.5,1011.3,1015.6,1013.5125,50.41986,10.440000999999999,29.519999,21.074999,5.0545845,14.505962,8.51533
1411,-0.04947134,6.7705283,2.644695,61,95,82.791664,1020.3,1025.7,1022.9751,424.26665999999994,10.08,21.96,15.974998999999999,4.13564,17.755116,9.404755999999999
1412,-0.34947133,7.5705285,2.4371953,49,92,74.375,1018.7,1021.8,1020.16254,533.5333,8.64,21.96,14.999998999999999,6.3546309999999995,15.841282000000001,10.1145115
1413,0.47052866,10.420529,4.865528599999999,51,75,62.5,1006.1,1021.3,1016.02905,128.87233999999998,6.8399997,55.8,24.659998,3.207881,29.879585,10.047533999999999
1422,6.0905285000000005,14.810529,9.257611,50,85,69.791664,1020.6,1028.7,1024.7,529.45575,11.159999000000001,33.12,19.02,3.8142676,11.242583999999999,6.8921
1423,6.6505284,13.760529,9.531363,51,71,61.25,1013.4,1021.3,1017.07916,0.0,7.92,31.68,20.655,0.84243083,8.27128,4.596811
1425,5.2805285,9.720528999999999,7.272195299999999,74,96,86.791664,1021.3,1034.2,1028.5582,93.82979,2.16,14.759998999999999,7.035,0.0,10.248612,3.6296225
1426,2.2505286,10.490528999999999,6.2701125,56,87,75.083336,1034.6,1038.2,1036.7875,89.44504,9.36,22.68,16.935,3.0374274,10.738927,6.52347
1427,3.7105286,10.5505295,6.8980293,71,90,81.916664,1031.4,1037.2,1033.7792,517.19635,9.72,24.48,18.435,4.652476,15.119226000000001,8.303758
1431,-0.40947133,5.490528599999999,1.928445,59,99,80.958336,1004.9,1007.8,1006.45825,273.41754,11.879999,28.8,20.039998999999998,5.1725525999999995,20.156817999999998,10.072305
1433,-0.08947134,5.980528400000001,2.1921957,51,92,69.791664,1007.3,1018.4,1012.6833,160.02908,1.8,17.64,8.534998,3.7105224000000003,14.346077,6.3617805999999995
1434,0.17052865,8.340529,3.2492787999999995,41,94,73.583336,1015.3,1019.1,1017.6209,168.37022,7.92,20.519999,11.849998,1.6204481000000002,10.252074,4.7048559999999995
1435,0.24052864,8.060528999999999,3.5013620000000003,52,78,67.541664,1007.5,1016.5,1011.7083,285.29077,3.6,16.199999,11.580001,2.5272923,12.523634,8.114957
1437,-1.2794713,5.4605284,2.0621955,61,92,80.0,1015.4,1019.0,1017.26666,221.03033,1.08,19.8,8.294999,0.9605189000000001,11.038736,5.77454
1438,0.20052865,5.8805285000000005,2.6571952999999997,61,87,73.833336,1012.8,1018.0,1015.4084,311.69467000000003,3.2399998,20.880001,10.589999,0.2664,12.358203999999999,4.90013
1442,-1.6194713,4.7705283,1.2334454,40,81,60.5,1010.2,1021.5,1015.9792,606.80646,2.52,18.72,13.049999,1.3583788,14.179389000000002,7.588395599999999
1443,-1.8194714,6.2805285,1.5305287,46,79,62.29166800000001,1010.4,1018.3,1014.54175,608.1166400000001,3.6,22.68,9.735,2.6237357000000006,8.495612,6.117598
1447,0.16052866,7.0905285000000005,2.658862,52,95,76.708336,1023.5,1028.4,1026.0541,465.0791,9.72,26.64,16.319996,2.9304,15.081629000000001,8.890496
1448,-0.7494713000000001,6.040529,2.052612,54,90,71.083336,1016.8,1023.5,1020.2043,310.47025,3.6,18.0,7.424999000000001,0.9605189000000001,11.038736,5.0167720000000005
1449,-0.25947133,5.480528400000001,2.621362,54,80,66.666664,1014.8,1018.2,1015.8625,420.15314000000006,4.68,17.64,11.189999,1.8837326,12.723215,5.950643
1450,-1.8094714,5.450528599999999,1.127612,47,86,68.875,1016.0,1018.7,1017.4709,555.3972,6.12,40.32,23.37,0.84243083,21.218555,9.3867
1451,-1.1694714,2.9005284,0.64177865,54,71,63.375,1012.3,1016.5,1014.1125,55.92570500000001,25.199999,46.8,32.459995,8.288423,25.189947,16.257255999999998
1452,-2.3694715,3.0805285,0.25886196,54,74,65.5,1011.6,1014.1,1013.125,435.52252000000004,19.8,32.399998,24.585001000000002,9.0732565,21.742222,14.615257999999999
1453,-1.9594713,4.1405287,0.30302858,47,73,62.91666800000001,1013.1,1018.9,1015.3584,642.6232,19.44,41.760002,29.009996,8.607647,22.966091,15.2142935
1454,-5.8594713,-0.17947134,-3.5211379999999997,37,63,54.16666800000001,1019.3,1023.8,1021.29584,651.6612,22.319998000000002,39.6,30.300001,13.118679,21.89834,18.072634
1455,-7.5594716,-3.8394712999999996,-5.6444707,40,64,52.83333199999999,1021.5,1024.4,1022.93335,612.0957,21.24,35.28,29.385,9.899905,23.894460000000002,16.364086
1456,-8.649471,-3.6394714999999995,-6.0386386,42,67,53.95833199999999,1015.5,1021.4,1018.3166,321.49207,13.32,27.72,21.929998,9.0576,16.561854999999998,12.799744
1457,-8.019471000000001,-0.6094713,-4.549471400000001,42,72,59.20833199999999,1011.2,1017.3,1015.05426,516.8736,15.480000500000001,32.399998,22.74,8.03186,22.117617000000003,14.540447
1459,14.720529,24.750528,19.90928,46,84,64.833336,1017.3,1021.3,1019.58344,826.3103,3.96,13.679998999999999,7.7849994,0.0,4.897704,3.0256592999999996
1467,17.010529000000002,28.480529999999998,23.327196,42,84,62.04166800000001,1010.3,1014.4,1012.4377,725.21045,5.04,17.28,9.645,0.5956885000000001,5.9568853,3.7495220000000002
1471,11.010529,22.06053,17.238445000000002,39,91,61.95833199999999,1014.7,1017.2,1016.1208,728.08405,6.12,16.56,10.169999,0.9605189000000001,7.387499000000001,4.276952
1472,14.150529,24.13053,19.579279,46,80,61.54166800000001,1014.4,1017.0,1015.8125,619.01697,4.32,16.919998,10.695,0.5328,12.591451,5.643182299999999
1473,14.530529000000001,26.010529000000002,20.698444,42,85,62.20833199999999,1014.0,1016.6,1015.3666400000001,699.95605,2.16,23.039998999999998,7.4099994,0.0,10.4475,3.6188675999999997
1475,13.620529000000001,24.780529,19.701363,40,80,61.58333199999999,1021.5,1023.5,1022.23334,917.7659,2.16,18.72,8.294999,0.0,8.4788885,4.746523000000001
1476,15.390529,27.40053,21.614698,44,87,64.958336,1021.6,1024.7,1023.375,943.2177,4.68,18.0,11.009999,0.2664,7.766828,4.8705387
1477,17.110529,29.87053,23.801779,42,87,63.875,1017.7,1022.8,1020.4998,947.2028,1.08,18.72,8.670001,0.5956885000000001,4.5600333,2.2853543999999997
1478,16.88053,28.37053,23.2022,37,75,58.45833199999999,1016.2,1022.3,1018.2251,712.6191,5.04,33.12,17.715,1.5069860000000002,18.9144,9.930465
1479,8.430529,19.410528,14.872195999999999,36,74,52.416668,1022.8,1027.0,1025.3417,733.30225,6.8399997,26.64,17.715,0.79920006,15.726628,9.392592
1480,9.820528999999999,21.20053,15.979697,41,75,55.70833199999999,1022.6,1027.4,1025.3251,932.2758,6.8399997,23.039998999999998,13.650001000000001,0.7534930000000001,16.039404,7.926381599999999
1481,12.490528999999999,22.920528,18.059279999999998,41,75,56.0,1018.5,1024.0,1021.1541,652.21277,2.52,24.84,10.424999,0.37674650000000004,12.020515,5.2931447
1482,12.570528999999999,22.860529,18.633446,45,81,59.41666800000001,1019.9,1022.4,1020.9751,742.0692,3.2399998,16.199999,10.680000999999999,1.8648,9.946392999999999,5.4995265
1483,13.500529,25.62053,20.513447,45,74,56.875,1019.8,1022.9,1021.3833599999999,822.9530599999999,7.92,23.759998,14.084999,1.8837326,9.653095,5.30651
1484,13.360529000000001,25.54053,20.360117000000002,39,83,59.20833199999999,1018.2,1021.7,1020.125,789.0198,13.32,34.92,20.805,0.79920006,14.806185000000001,7.41115
1485,11.290529,25.45053,19.270947,41,85,60.20833199999999,1014.8,1020.5,1017.5083599999999,832.47943,15.84,35.64,25.874998,2.2916594,21.386795000000003,11.132786999999999
1486,15.650529,27.47053,22.120531,46,86,62.70833199999999,1012.1,1016.2,1013.89575,820.8733,10.440000999999999,27.72,19.844997,0.5328,15.984000000000002,8.295326
1487,16.54053,29.89053,23.692612,40,85,61.83333199999999,1010.4,1014.2,1012.48334,927.56836,9.36,25.199999,15.87,1.1913770000000001,11.217305999999999,6.2527885
1488,16.280529,29.930528999999996,23.349695,42,70,53.70833199999999,1010.4,1013.8,1012.18335,956.12726,7.2,23.4,16.395,4.5833187,17.35489,10.438013
1489,15.520529000000002,31.090528000000003,23.633028,36,66,50.791668,1010.9,1013.4,1012.24585,938.97266,7.559999499999999,22.319998000000002,15.689998000000001,2.7812977,16.2853,9.319328
1494,13.370529000000001,26.54053,20.837612,41,94,64.875,1019.9,1023.0,1021.7625,886.6247599999999,8.28,15.119998999999998,11.625001,2.8692157000000003,6.8075494999999995,5.201438400000001
1495,16.160528,27.180528999999996,21.925112,37,83,58.41666800000001,1019.7,1022.0,1021.0249,812.10156,2.8799999,27.72,13.079999,0.7534930000000001,14.395464000000002,8.653182000000001
1496,14.790529000000001,27.760529,21.836363000000002,35,75,55.95833199999999,1016.6,1021.8,1019.56665,883.0133699999999,3.96,16.56,11.129997999999999,1.6848617,13.078042,7.104686999999999
1497,16.72053,23.690529,20.139694,44,75,59.29166800000001,1015.1,1017.9,1016.5876,252.64682000000002,7.2,26.28,17.22,2.4560864,13.669722,9.2244005
1498,13.0505295,22.690529,18.329695,38,69,55.41666800000001,1015.5,1017.1,1016.29584,889.41974,6.12,19.8,13.454997,2.6639999999999997,12.438341000000001,7.612472500000001
1499,13.620529000000001,25.860529,19.953444,39,71,56.20833199999999,1016.0,1018.1,1017.1416,932.5006,1.08,16.199999,6.975,0.5328,10.9223995,4.2123837
1500,15.820529,28.080528,22.434278,32,79,54.41666800000001,1016.7,1019.4,1018.21655,919.0117,3.6,16.56,8.955,0.37674650000000004,7.992000000000001,2.5806162
1501,17.95053,28.71053,24.048864000000002,36,66,49.333332,1015.0,1019.1,1017.48755,563.7395,1.08,14.4,8.009999,1.1913770000000001,5.8608,3.170038
1503,15.350529000000002,27.740528,22.455948,33,89,58.91666800000001,1010.4,1016.3,1013.46246,518.9425,3.6,24.48,10.545,3.2951862999999997,10.794953,6.765803
1505,17.45053,29.15053,23.346360999999998,34,82,56.625,1014.5,1017.9,1016.50415,915.3677,0.71999997,9.36,5.7149997,1.8837326,5.089565,3.4881344
1506,16.610529,29.31053,23.849695,35,79,53.125,1013.5,1017.9,1016.1333,887.9524,4.32,13.679998999999999,8.774999000000001,0.37674650000000004,8.326864,3.6571653
1509,16.64053,25.64053,20.995110999999998,43,78,63.33333199999999,1013.6,1015.8,1014.3333,599.2915,6.8399997,17.64,12.165,2.5132127,15.298875,5.793001
1510,16.89053,26.330528,21.85678,48,80,64.416664,1015.7,1017.9,1016.8291,701.9668,3.96,24.84,10.994999,0.2664,9.418661,5.433456
1511,15.640529,30.610529,23.753029,33,82,57.625,1011.4,1016.4,1013.9375,908.96735,8.64,24.48,17.07,2.4560866000000003,11.797039,7.235897500000001
1512,18.38053,30.780528999999998,25.494695999999998,33,81,54.83333199999999,1012.9,1014.7,1013.7917,881.0687,2.16,17.28,8.969998,3.4631998999999998,9.266738,6.5967025999999995
1513,19.65053,32.60053,25.977196,30,72,52.79166800000001,1011.6,1014.6,1013.22925,897.75104,7.2,25.919998,16.92,2.8692157000000003,14.892213,8.029082
1514,18.530529,31.280528999999998,25.433867000000003,33,74,53.625,1009.8,1014.2,1012.0793,908.0957599999999,6.12,23.759998,13.47,4.1698194,8.7912,6.3063884
1516,17.240528,30.530528999999998,24.439278,38,87,61.5,1012.8,1015.2,1014.08765,840.3163,3.6,20.519999,10.709997999999999,3.6234312000000006,11.685216,6.520054
1517,20.850529,32.62053,27.221778999999998,28,69,48.458332,1014.1,1015.9,1015.0833,853.72766,2.16,14.04,6.900001,0.84243083,10.362241000000001,4.4530296
1518,22.65053,33.970528,28.139277000000003,27,63,46.291668,1015.2,1017.4,1016.05,883.2028,2.16,27.72,7.6800003,1.1302395,7.1730385,3.0910787999999996
1520,19.010529000000002,31.95053,25.521774,37,89,63.75,1018.3,1021.4,1019.9834,853.44147,6.12,20.16,14.144999499999999,1.3319999999999999,10.725702,5.2858324
1521,19.95053,33.64053,26.80678,34,86,60.5,1016.7,1020.5,1018.6543,889.9837,10.799999,20.16,15.465001,0.5328,11.964296000000001,5.526518
1522,22.320529999999998,33.14053,27.898443,35,74,55.83333199999999,1015.9,1018.1,1017.1167,815.0893,4.32,17.28,10.199997999999999,1.3319999999999999,7.246862400000001,3.6247613
1523,20.29053,32.650528,26.642609999999998,35,84,58.20833199999999,1016.1,1018.5,1017.2041,837.41534,3.96,20.519999,9.990001,1.1302395,10.393015,5.2995795999999995
1524,18.780529,32.440529999999995,26.026781,40,78,59.25,1012.8,1017.4,1015.35004,706.7288,7.559999499999999,16.199999,12.884998,0.37674650000000004,7.539638,4.4244275
1528,15.460529000000001,23.570529999999998,19.938444,44,80,61.54166800000001,1021.3,1025.7,1023.7209,599.99994,5.3999996,21.599998,13.064999,0.5956885000000001,10.17913,4.6916833
1529,13.210529000000001,25.360529,20.607615,34,65,47.25,1020.9,1024.6,1023.0625,720.8032,6.8399997,22.68,14.505,0.37674650000000004,10.013947,5.096382599999999
1530,14.890529,29.55053,22.359697,36,67,52.291668,1011.8,1021.4,1016.675,850.6989,1.08,20.16,12.344998,0.0,10.109169,4.140858000000001
