,temp.min,temp.max,temp.mean,hum.min,hum.max,hum.mean,press.min,press.max,press.mean,precipipitation,sunshine,gust.min,gust.max,gust.mean,speed.min,speed.max,speed.mean
1144,20.680529,28.590528000000003,24.410109,52,82,64.208336,1011.1,1014.6,1012.64996,3.0,601.1582,5.04,22.68,14.040001,0.37674650000000004,9.549613,4.7219834
1145,18.780529,25.40053,21.57636,62,94,79.166664,1011.2,1014.6,1013.02094,10.600000999999999,151.46206999999998,3.96,16.56,9.315,2.6772869,14.000582000000001,6.6584992
1146,17.530529,24.100529,20.656364,62,92,79.291664,1012.6,1017.3,1014.6541,0.7,88.57871999999999,3.2399998,13.679998999999999,7.649999,1.9210378000000001,8.062727,4.3321767
1148,17.04053,25.06053,21.299278,58,94,74.708336,1015.8,1017.6,1017.01666,0.4,357.541,2.16,12.599999,6.2099996,0.2664,6.8075494999999995,3.3017921
1149,17.680529,27.010529,21.63511,49,94,74.833336,1016.4,1017.8,1017.06244,1.4000001,340.86523,0.35999998,7.92,4.305,0.0,5.485512,2.50875
1150,18.080528,26.080528,21.245115,44,92,71.5,1014.6,1017.2,1015.78754,1.3000001,316.34738,5.7599998,14.759998999999999,10.425,0.79920006,6.196305799999999,4.013703
1151,16.81053,23.46053,20.50303,55,78,67.666664,1013.9,1016.6,1015.4916400000001,0.5,418.3949,4.32,18.72,11.685,1.7870656000000003,10.685928,5.4665256
1154,17.260529000000002,23.840528,20.016779,71,91,83.125,1010.1,1016.2,1012.1248,12.999999,107.872345,1.8,24.48,14.145,0.84243083,10.775213,6.6572113
1155,13.840529,23.480529999999998,18.65053,45,96,71.208336,1016.6,1018.7,1017.58344,0.4,491.2697,3.2399998,17.28,8.699997999999999,0.5956885000000001,6.2134624,3.5854866999999997
1156,15.110529000000001,24.22053,20.093863,49,77,64.708336,1015.4,1018.0,1016.8416,0.5,387.82812,2.52,29.16,14.430001,1.7057923,16.42632,6.9702020000000005
1158,16.30053,28.080528,20.889694,40,95,59.41666800000001,1009.7,1013.3,1011.64594,11.3,435.34778,1.8,36.36,12.644999499999999,2.0806506000000002,22.924335,7.2157054
1159,14.770529000000002,18.55053,16.481780999999998,66,95,80.958336,1012.1,1022.1,1016.675,15.000001000000001,313.35797,9.72,30.599998,17.925001,4.5366282,15.863667000000001,10.098361
1163,14.960529000000001,20.320529999999998,17.780113,59,79,71.0,1017.6,1019.7,1018.5334,0.1,0.0,5.04,30.599998,15.300002,2.4123544999999997,21.32698,9.254616
1166,14.260529,24.480529999999998,18.925945000000002,48,76,60.08333199999999,1022.1,1025.2,1023.42926,0.70000005,468.81665,3.2399998,23.4,13.23,0.84243083,8.710098,5.082031
1172,17.05053,23.70053,19.69678,52,86,70.5,1007.7,1011.1,1009.3083,3.4000003,123.2434,3.6,26.64,13.094998,0.79920006,15.941764000000001,4.977946299999999
1173,16.590528,25.490528,21.071363,51,87,67.5,1008.7,1010.9,1009.99585,0.1,243.70212,3.6,17.28,10.139998,1.3319999999999999,5.6637416,3.1741123
1174,16.260529000000002,22.190529,19.235113000000002,64,85,76.166664,1010.7,1017.6,1013.3999,0.90000004,95.09645,1.8,25.56,10.695,1.0656,13.855360000000001,5.2128854
1183,19.500528,25.160528,22.242615,43,77,59.70833199999999,1015.6,1019.6,1017.41656,1.8000001,406.66046,8.28,26.28,17.115,4.057684,14.535288000000001,8.586282
1208,5.0505285,7.990528599999999,6.6584454,74,96,86.916664,1034.9,1041.3,1037.7875,0.6,102.36216,2.16,19.08,8.055000999999999,0.37674650000000004,5.842608,2.5304662999999996
1211,6.420528400000001,11.880529,8.522195,67,92,80.5,1033.1,1040.2,1036.0707,0.4,0.0,16.919998,32.039997,22.650002,4.4097047,16.252582999999998,9.135985
1227,-1.2994714,6.4605284,3.2051122000000003,62,100,84.0,1012.8,1019.7,1016.59595,0.6,106.45,11.519999499999999,57.96,32.655003,5.7198505,30.220847999999997,16.922060000000002
1228,4.0305285,9.690529,6.275945,61,91,76.875,998.9,1020.3,1014.5876,0.4,0.0,21.96,62.639996,35.19,4.5600333,29.213040999999997,16.187859
1246,2.4405286,9.340529,6.1138625,62,91,78.75,1014.7,1023.3,1018.27905,1.3000001,0.0,18.72,41.399998,29.204994,6.4433565,19.140057000000002,11.072053
1247,5.6105285,10.150528999999999,8.145946,84,94,89.833336,1014.0,1017.5,1015.3459,13.700001,0.0,12.599999,30.960001000000002,20.970001,2.6639999999999997,11.800047,6.492428
1248,6.6505284,12.900528999999999,9.566362,78,97,87.791664,1015.0,1018.4,1016.8042,1.0,438.2754,4.68,16.56,10.424998,1.6848617,7.212506299999999,4.4303985
1250,5.8705287,12.270529,8.712611,55,92,71.958336,1005.5,1011.3,1008.675,1.0,219.57446000000002,16.199999,33.48,25.199999,3.9960000000000004,15.64519,9.242550999999999
1251,1.6905286,9.330528999999999,5.604278599999999,62,93,78.416664,996.9,1009.8,1004.0417,2.6999998,47.234047,18.359999,64.799995,38.429996,7.0382050000000005,37.033432,18.778116
1252,2.1605287,6.290529,4.4959455,71,92,80.666664,998.5,1007.2,1002.31256,8.0,0.0,12.24,33.12,19.394999,5.394189,13.534063,9.499215
1253,3.0905285,7.3005285,4.824278400000001,77,97,88.708336,1003.1,1019.8,1013.1917,4.6,89.9039,6.12,23.039998999999998,14.894999499999999,0.5328,12.789975,6.9972663
1254,0.9605287,7.5905285000000005,4.1671953,65,93,85.0,1015.9,1019.9,1017.9167,2.8,107.64273,3.96,16.199999,9.075,1.1913770000000001,13.020938000000001,5.0106363
1255,3.3405285000000005,7.2305284,4.981778599999999,73,95,86.5,1017.1,1023.9,1019.8833599999999,0.1,0.0,9.72,21.24,14.669998999999999,4.660096599999999,10.709147,8.058106
1263,4.600528700000001,14.300529500000001,9.587612,61,81,68.041664,1030.9,1038.0,1035.1293,0.4,466.0745,2.16,14.04,6.435,0.7534930000000001,5.7384315,3.4807856
1264,6.040529,11.570528999999999,8.426362,68,97,81.708336,1029.3,1032.8,1030.9875,2.6,211.20355,5.3999996,27.359999,15.705001000000001,2.3827540000000003,9.531016000000001,6.6070538
1267,3.4405286,11.420529,7.495947,58,86,74.625,1023.3,1026.1,1024.8208,0.2,58.085106,13.32,27.72,20.039998999999998,4.743117,14.738928,8.120237
1271,3.6105285000000005,9.820528999999999,5.866779,64,88,75.083336,1005.8,1020.4,1013.0708,0.5,12.127658,8.28,48.239998,27.015,2.6639999999999997,24.521828,15.256407999999999
1275,4.290529,11.880529,8.44928,57,85,71.791664,992.3,1003.3,997.8875,8.0,104.92161999999999,27.72,68.4,52.60500699999999,5.0264254,38.72983,23.89344
1276,17.45053,23.04053,20.746778,62,90,71.583336,1017.1,1020.2,1018.4792,0.90000004,605.5625,1.08,10.799999,5.3549995,0.2664,6.0865254,3.2646196
1278,16.830528,25.500528,21.010946,50,92,69.791664,1011.4,1015.8,1013.29584,3.2000002999999997,354.5188,3.96,15.84,9.644999499999999,0.7534930000000001,7.577195599999999,4.002083
1279,12.900528999999999,20.760529000000002,17.196363,46,95,71.208336,1010.1,1017.2,1014.3251300000001,6.2000003,439.34576,11.159999000000001,58.32,21.810003,2.5272923,29.632732,12.176341
1281,11.350529,18.830528,15.074695000000002,46,92,68.75,1003.8,1013.6,1007.875,0.5,371.9149,13.32,41.760002,31.784997999999998,7.780522,23.30353,14.952084
1287,18.600529,27.22053,22.834695999999997,61,79,70.125,1013.3,1017.8,1015.2458,0.3,437.5773,10.799999,29.16,18.990002,2.3976,16.615332000000002,8.616302000000001
1290,18.350529,28.750528000000003,23.557615,47,83,66.333336,1013.2,1016.7,1014.47504,0.6,694.43964,1.4399998999999999,21.24,10.275001,1.7870656000000003,12.035266,5.5048794999999995
1297,22.29053,32.950527,27.700530999999998,38,67,52.54166800000001,1012.0,1014.4,1013.23755,0.5,800.6857,2.52,27.0,11.91,1.3319999999999999,14.9184,6.03936
1302,18.80053,27.530528999999998,23.730944,43,79,62.33333199999999,1001.4,1008.9,1005.5999,2.0000002,439.95392000000004,1.08,27.359999,15.120002,0.37674650000000004,8.599397999999999,4.082980600000001
1303,15.270529000000002,22.45053,20.219278,53,85,64.708336,998.0,1001.5,999.6333599999999,3.2,227.23405,14.759998999999999,51.12,24.675001,3.1968002,19.605303,8.558629
1304,13.860529000000001,20.72053,16.29928,49,88,73.333336,996.6,1004.1,999.85834,6.799999000000001,268.7234,15.480000500000001,44.639996000000004,25.425001,2.260479,20.375683,8.90643
1305,9.940529,22.610529,16.405529,37,85,62.625,1003.5,1008.7,1005.3374,0.1,608.7782,14.759998999999999,42.48,29.055,2.8692157000000003,24.677612,11.299519
1306,11.560528999999999,18.670528,15.546779999999998,53,82,70.416664,1009.4,1015.8,1012.62494,2.0000002,412.65854,17.64,33.839996,26.054998,3.6234312000000006,19.03409,12.626159
1307,12.410528999999999,20.37053,15.800529000000001,62,88,77.583336,1015.8,1021.8,1018.7792400000001,0.4,198.51064,13.32,25.199999,17.744997,7.1928,15.184799,11.183196
1312,20.350529,31.490528,26.301363000000002,39,75,51.416668,1013.5,1016.1,1015.1376300000001,1.1,700.0057,9.0,35.64,21.704995999999998,2.2761226000000003,18.920026999999997,9.320775
1313,19.980529999999998,31.910528000000003,26.275946,39,75,57.41666800000001,1012.5,1015.9,1014.2,0.6,814.3376,1.4399998999999999,28.08,12.12,1.8648,12.2225065,6.0120406
1315,18.350529,24.38053,21.272614,58,88,71.833336,1006.5,1011.9,1008.9751,2.8000002,417.44678,10.440000999999999,42.12,25.515,1.3319999999999999,25.47709,10.735291
1316,15.040529000000001,21.940529,18.81053,57,87,73.375,1011.7,1015.4,1013.57495,0.5,308.91135,12.599999,29.519999,18.944998000000002,2.8692157000000003,9.985559,6.370161
1317,15.660529,25.940529,20.355944,44,89,68.583336,1011.8,1019.4,1014.6875,0.6,280.8376,11.879999,42.839996,27.645002,2.8318708,23.146158,12.950550999999999
1319,16.47053,21.54053,18.81803,51,75,66.416664,1017.5,1019.4,1018.21246,1.0,596.1117,6.8399997,24.48,17.355,0.84243083,15.416712,8.256499
1324,18.740528,32.650528,25.970114000000002,28,90,54.95833199999999,1009.9,1015.6,1013.0833,0.2,461.6108,2.52,23.759998,14.565,2.7167575,11.892902000000001,6.814462
1325,19.690529,25.88053,23.151360999999998,38,87,61.0,1011.2,1014.7,1013.3667,0.1,375.5436,2.52,30.239997999999996,19.634998,0.0,12.418355,6.02565
1326,18.45053,27.770528999999996,22.854696,51,84,66.833336,1010.6,1014.8,1012.9042400000001,0.90000004,497.2702,1.8,18.359999,9.749999,1.7870656000000003,10.605932000000001,4.696892
1327,16.930529,28.37053,22.713445999999998,39,91,65.333336,1012.8,1016.8,1013.7207599999999,1.7,493.6893,6.12,24.84,15.374996,0.5328,11.327483,5.1568785
1328,17.45053,24.280529,20.616781,39,89,64.916664,1014.9,1018.3,1016.7249,3.6000001000000004,430.0851,12.24,36.36,25.334997,1.8648,16.250398999999998,10.639714999999999
1329,15.000529,19.81053,17.731361,56,82,66.125,1009.3,1014.9,1012.2542,2.5,232.97871,11.879999,36.36,25.514997,5.124306,22.189697,12.496426
1330,12.720528999999999,16.920528,14.866779000000001,67,86,78.0,1011.5,1014.2,1012.69165,1.8000002,134.04256,20.16,37.079997999999996,27.809997999999997,9.682458,18.961243,15.4053335
1331,13.960529000000001,22.930529,17.86928,43,83,64.416664,1011.3,1012.8,1012.06256,0.2,424.0213,23.039998999999998,38.16,28.619996999999998,6.972355,20.547369,14.759815
1332,15.840529,23.430529,19.790947,50,89,68.333336,1010.0,1013.1,1011.69165,3.6,0.0,15.84,27.0,21.690002,3.767465,14.9184,8.654567
1335,16.97053,30.110529,24.445528,44,93,64.125,1011.5,1014.3,1013.00006,3.6999998,578.795,16.56,29.16,23.265,1.6204481000000002,12.658905,6.329944
1336,19.47053,32.37053,25.315110999999998,41,88,66.0,1011.4,1016.2,1013.8376,1.4000001,575.21594,5.3999996,33.48,22.35,3.1968002,13.752538000000001,8.852138499999999
1337,20.770529,34.540527000000004,26.847611999999998,31,90,61.41666800000001,1012.1,1018.3,1014.0625,4.0,695.8787,4.32,51.12,18.255001,0.79920006,15.726628,7.8580613
1338,20.21053,31.680528999999996,25.496363,39,96,72.458336,1015.8,1020.5,1018.4041,1.6999999,450.2507,2.52,27.0,14.234998000000001,1.6204481000000002,9.327805499999998,4.485193700000001
1339,20.88053,32.60053,27.199278000000003,45,84,61.79166800000001,1013.8,1017.3,1015.32495,0.7,529.5528,14.759998999999999,38.519997,25.034998,1.5984001,16.475929999999998,8.208244
1344,16.160528,28.320529999999998,19.646778,47,93,76.625,1007.4,1014.5,1011.6084,16.300001,260.2883,4.68,37.44,14.565,1.5533656,13.010033,6.2513733
1345,14.790529000000001,23.80053,18.794697,46,87,67.458336,1014.3,1016.8,1015.77496,2.2,234.25531,3.2399998,21.24,12.345,0.7534930000000001,9.914233,4.3658667
1346,11.770529,19.15053,14.663860999999999,57,89,77.75,1016.6,1020.7,1019.2041,9.400001,310.35565,2.52,43.56,14.624998999999999,1.6848617,20.277922,7.887245
1347,12.660528999999999,16.72053,14.618445999999999,71,91,82.125,1016.4,1018.6,1017.48334,9.0,11.489361,1.8,25.199999,15.479999,1.5069860000000002,15.194142999999999,8.255576
1348,13.430529,22.600529,17.906778,44,82,64.416664,1018.9,1020.5,1019.68744,0.1,300.0,11.519999499999999,30.599998,20.685001,2.5132127,18.398964000000003,11.12635
1349,16.62053,23.940529,19.998860999999998,54,78,67.0,1019.2,1021.1,1020.2043,0.3,564.3787,5.04,15.119998999999998,10.650001,0.2664,8.673356,5.3108889999999995
1351,15.740529,31.62053,24.535529999999998,33,88,57.33333199999999,1016.0,1020.9,1017.8623699999999,0.2,619.0635,10.440000999999999,36.0,18.0,1.6204481000000002,17.745120999999997,7.4995594
1352,18.500528,26.97053,23.213028,50,88,67.708336,1019.0,1021.4,1020.3625,0.1,490.62875,0.71999997,18.359999,8.265,0.9605189000000001,7.387499000000001,4.3963665999999995
1354,18.580528,30.270528999999996,23.194275,41,80,66.041664,1013.2,1018.8,1016.2832599999999,3.1999998,488.85825,4.32,44.639996000000004,17.564999,1.0656,26.032337,8.180017999999999
1364,21.89053,30.240528,26.180113000000002,35,74,53.58333199999999,1015.3,1018.1,1016.8042,0.3,708.00397,1.8,15.84,9.014999000000001,1.0983953000000002,9.974892,5.7683454
1366,18.760529000000002,32.96053,25.355528,30,76,59.41666800000001,1009.6,1013.8,1011.7792400000001,0.5,448.75336,4.68,41.760002,21.225,1.7870656000000003,19.234375,8.297553
1367,15.100529000000002,24.13053,18.157614000000002,68,88,83.125,1012.3,1020.8,1017.3709,9.0,0.0,9.72,30.599998,19.289998999999998,2.8318708,18.210928,8.859103999999999
1377,-0.38947132,8.110529,3.8392785000000003,49,80,66.875,987.9,1015.6,998.37085,6.5000005,0.0,33.12,95.03999,59.02500500000001,15.636111999999999,59.19237,29.520546000000003
1378,5.5905285000000005,11.770529,7.310528999999999,69,95,79.375,979.5,989.1,984.6958599999999,6.2999997,0.0,9.36,68.03999,47.609997,7.348971000000001,30.525765999999997,20.385136
1381,5.1605287,8.030529,6.721779,64,80,72.625,995.3,1007.6,1002.5541400000001,7.7,436.8092,39.6,79.2,55.425003000000004,16.848616,40.773125,26.431276
1382,2.4405286,6.500528299999999,4.703444999999999,64,85,72.333336,994.3,1000.8,999.0708599999999,3.3999998999999996,392.28192,21.24,63.72,36.375,10.126704,30.574553,18.273232999999998
1388,2.7905285,7.240528599999999,4.567611,76,92,86.166664,1037.4,1039.2,1038.1001,0.3,0.0,2.52,23.039998999999998,10.08,1.0656,9.3392105,4.3143706
1389,5.670528400000001,8.500529,6.501362,85,91,88.666664,1034.5,1038.6,1036.5874,0.90000004,0.0,4.32,22.319998000000002,11.849999,2.1477854,12.280433,5.7489886
1393,4.1505284,8.450529,6.871778,59,80,66.625,1002.3,1016.1,1010.6501,0.3,98.1734,20.519999,51.839996,34.8,3.5542190000000002,24.114717000000002,13.736912
1394,2.3305285,7.4305286,4.830112000000001,66,85,72.166664,983.7,1001.1,988.9917,0.3,0.0,25.56,46.44,35.789997,8.951199,23.751467,14.696185999999999
1396,-0.57947135,5.0505285,1.9867786,36,88,70.958336,1003.0,1011.6,1008.8625,1.9,133.91171,19.8,70.2,36.12,7.907189999999999,37.664284,19.849113
1397,3.6405284,12.770529,8.129695,71,87,79.583336,1007.2,1013.5,1010.7583,0.6,0.0,33.12,61.56,46.304996,14.9112625,31.763105,23.516417
1398,8.440529,14.310529,10.704278,51,80,66.25,1007.9,1016.2,1012.5916,0.3,499.92694000000006,15.84,56.16,39.33,6.270311,28.366284999999998,16.016489
1399,5.900528400000001,10.960529,7.731362,49,75,67.75,1003.2,1014.5,1009.44574,0.90000004,387.52094,37.8,62.639996,45.765,18.123034,37.691596999999994,23.516068
1400,3.7005286,7.8605285,5.4384456,59,86,76.25,1007.6,1019.7,1016.55835,2.2,192.83884,24.48,60.839996,38.535,10.932142,34.183384000000004,20.325754
1401,5.400528400000001,12.450529,8.703445,69,80,74.625,1002.3,1015.6,1008.31665,4.6,221.57785,28.08,88.2,59.129993000000006,3.207881,42.65063,27.18502
1402,6.510528599999999,13.090529,9.823862,78,87,81.625,1001.7,1009.4,1005.0541400000001,4.6,0.0,34.2,67.32,52.845,5.7631135,31.232489,23.625504
1403,8.760529,14.540529000000001,11.337612,63,97,76.875,1002.3,1006.1,1003.9458599999999,6.3999996,36.939365,13.679998999999999,51.48,33.330006,2.9304,25.189947,13.621934
1404,6.100528700000001,12.370529,8.859695,67,96,84.291664,1003.8,1009.9,1005.5542,2.8,513.5061599999999,5.7599998,30.960001000000002,13.604999,3.2951862999999997,12.478216,7.7560306
1407,3.6705287,11.990528999999999,7.772612,58,96,75.916664,1010.9,1015.2,1013.4041,0.3,44.04255,5.7599998,28.44,15.374997,0.5956885000000001,9.77365,5.544819400000001
1409,4.0505285,8.730528999999999,6.1809449999999995,70,95,81.291664,1011.4,1019.0,1014.29175,3.1,149.0,2.52,19.44,9.674999,1.7057923,9.62733,5.634636
1410,3.7305286,7.2305284,4.6946955,72,96,89.75,1019.4,1025.5,1022.9917,0.4,0.0,6.4799995,14.4,10.619999,1.3319999999999999,6.791894,3.9409916
1414,6.230528400000001,9.200529,7.282611999999999,65,79,73.708336,1000.5,1005.1,1002.9458599999999,7.1999993,0.0,51.12,70.2,58.875004000000004,24.855276,35.614002,29.362413
1415,2.2605286,6.0605288,3.7192782999999996,70,85,79.5,999.4,1015.1,1005.8,1.8,402.86312999999996,53.28,67.32,60.750004000000004,25.0416,37.826927000000005,31.956556
1416,2.8305285,9.540529,6.2801127,68,85,76.958336,1006.2,1016.7,1010.3916,1.0,208.7234,48.96,82.799995,62.10000600000001,26.673278999999997,46.56517,32.37774
1417,2.8805285,8.3005295,5.1571956,63,87,78.041664,1006.7,1015.1,1012.2043,0.8,0.0,25.56,60.839996,36.42,12.361075,27.59266,18.968424
1419,2.8805285,5.8405285000000005,4.4584455,60,89,76.208336,1003.7,1019.5,1014.0126300000001,0.4,58.08511,0.35999998,40.32,20.519995,1.3319999999999999,20.623213,9.480157
1420,4.0305285,12.250529,8.713028999999999,81,95,85.208336,1009.7,1021.3,1013.0667,10.299999,0.0,20.519999,51.839996,36.855,4.802594,24.278967,16.70022
1421,5.0705285,10.060528999999999,7.169278599999999,67,94,78.875,1021.7,1028.7,1026.379,0.1,271.40112,15.480000500000001,29.16,20.13,5.327999999999999,15.003784,9.068782
1424,6.2105284,8.310528999999999,7.159279,75,97,86.375,1013.5,1022.1,1016.2456699999999,2.0,0.0,5.3999996,27.72,14.19,2.1477854,13.651538,6.82913
1428,5.100528700000001,10.920529,7.735945,67,88,78.333336,1026.1,1031.5,1028.6333,0.2,79.14893000000001,4.68,17.64,11.939999,1.5533656,10.210455,4.8526063
1429,3.9405286,12.940529,8.213861999999999,50,88,70.958336,1005.4,1026.1,1016.6416,0.90000004,17.049644,13.679998999999999,48.6,25.815,2.9424841,21.635877999999998,9.299291
1440,-0.16947135,6.6605286999999995,3.0117787999999996,58,85,75.458336,1008.4,1018.0,1011.9583,1.0,0.0,12.599999,29.88,21.57,3.3907182000000002,18.931278,9.862461999999999
1444,0.34052867,8.940529,4.0734449999999995,55,100,80.458336,1016.9,1018.4,1017.5332599999999,5.2000003,0.0,8.28,42.839996,21.194998000000002,0.0,22.162495,10.070969999999999
1445,4.4105287,9.420529,7.432194,60,100,82.875,1017.1,1026.9,1023.3833599999999,3.0,45.95745,5.7599998,48.96,20.445002,3.767465,25.151884,11.937331
1458,15.550529500000001,22.690529,19.043444,54,88,70.041664,1019.3,1021.3,1020.2083,0.5,815.3205,9.72,27.359999,14.805,3.3907182000000002,14.368323,8.776196
1460,14.950529000000001,26.81053,21.608864,43,87,62.66666800000001,1012.6,1018.5,1016.1458,2.0,482.40927,1.08,15.480000500000001,6.764999400000001,0.37674650000000004,6.8075494999999995,3.0872173
1461,17.520529,25.39053,20.991362,55,89,73.041664,1009.1,1013.3,1010.9375,0.6,251.03014,5.3999996,18.359999,10.1849985,1.3583788,9.10449,6.069966
1462,16.63053,27.62053,22.314278,40,89,64.708336,1007.6,1011.1,1009.8833599999999,1.4000001,789.302,5.7599998,19.08,11.94,2.4123544999999997,8.29698,5.000375
1463,18.72053,26.15053,21.625944,44,82,68.208336,1010.3,1014.8,1012.04175,3.1,325.5633,4.68,20.16,11.88,3.1067312,10.028111,6.894444
1464,17.04053,22.350529,19.301363000000002,60,86,73.75,1014.6,1017.4,1015.8666400000001,2.5,245.10497,5.7599998,25.56,12.975000999999999,2.6237357000000006,10.655999999999999,5.4594083
1465,16.570529999999998,24.12053,20.324282,56,94,72.625,1012.4,1015.9,1013.9583,0.5,496.75888,2.52,8.28,4.9349995,0.37674650000000004,4.5833187,2.200752
1466,18.320529999999998,24.590528,21.52636,56,84,69.0,1012.9,1014.5,1013.7209,0.1,576.6577,1.08,8.64,4.725,0.37674650000000004,5.5434246,2.7638732999999998
1468,18.610529,27.160528000000003,22.836779,47,88,70.791664,1007.7,1011.2,1009.35004,2.5,427.59576,5.7599998,18.0,9.555,0.5956885000000001,9.974892,5.490582
1469,17.21053,21.860529,19.105528,62,96,82.166664,1007.0,1009.7,1008.2708,5.0,122.55318999999999,3.96,20.880001,11.400002,3.3379824,15.487901999999998,7.004177
1470,13.200529000000001,20.22053,15.964279000000001,48,95,76.0,1009.6,1016.5,1012.37506,0.5,192.33902,15.119998999999998,28.08,21.975,5.2878885,17.975584,13.70338
1474,17.96053,21.72053,19.619694,57,82,70.25,1017.0,1021.0,1018.5292400000001,0.6,181.93013,7.559999499999999,20.880001,14.714996,3.3379824,14.1066265,7.929577
1490,18.81053,27.520528999999996,24.111364000000002,49,70,58.625,1013.7,1017.0,1015.3249,0.8,629.066,4.68,21.24,12.224999,2.1967907,11.191971,6.5197425
1491,17.930529,29.64053,24.499695000000003,36,87,58.41666800000001,1013.6,1018.4,1016.23334,4.6,478.7234,4.32,25.56,12.929997,0.2664,9.653095,4.7926660000000005
1492,18.680529,24.12053,20.954279,53,80,67.958336,1013.2,1016.9,1014.8459,2.0000002,155.74469,2.8799999,21.96,13.56,1.8648,10.555628,6.012263
1493,15.910529,23.62053,19.609274,55,94,74.75,1017.6,1021.7,1019.425,19.1,476.03912,4.68,19.44,11.774999000000001,0.5328,13.415560999999999,5.9636455
1502,16.850529,28.96053,23.014277,35,78,59.08333199999999,1013.5,1017.3,1015.6542400000001,4.1,499.90924,3.6,18.72,8.865001,0.5956885000000001,10.494943,2.7465374
1504,18.330528,25.820529999999998,22.668444,39,69,56.375,1013.7,1017.6,1015.71246,0.3,327.4468,7.92,19.8,13.095,3.3697233,13.121383999999999,7.3180842
1507,17.860529,28.260529,23.35803,43,86,60.41666800000001,1011.8,1015.5,1013.7666,2.1999998,487.30557000000005,1.8,16.919998,8.76,0.2664,6.481792400000001,2.9978151
1508,17.730529999999998,23.06053,20.253445000000003,57,88,71.916664,1011.8,1014.6,1012.93744,4.599999400000001,54.802657999999994,7.2,24.48,14.0999975,2.7812977,12.886714,8.394434
1515,19.690529,27.20053,23.257611999999998,50,76,64.791664,1008.8,1015.0,1011.55005,0.5,184.6922,5.7599998,33.839996,16.034998,2.6772869,16.785313000000002,9.205303
1519,21.770529,32.86053,25.809694,40,79,62.125,1016.5,1020.4,1017.88745,0.7,376.94363,0.71999997,26.64,11.25,0.2664,19.375906,5.630686
1525,23.230529999999998,33.66053,27.83178,31,73,52.375,1010.6,1014.0,1012.55005,0.1,378.42834,1.08,19.08,11.669998,3.8788424,12.061772,5.867724
1526,22.20053,29.79053,26.135529000000002,48,67,53.66666800000001,1011.7,1015.7,1013.9917,0.3,555.9142,7.92,30.599998,17.535,0.0,8.132838000000001,4.8309445
1527,20.110529,32.37053,24.41553,32,80,63.125,1011.6,1020.7,1014.875,1.9000001,418.21133,5.7599998,41.039997,23.13,2.028842,20.78603,11.558727000000001
1531,19.190529,23.54053,21.768028,50,79,67.5,1010.5,1013.9,1012.2,3.8999998999999996,61.3922,11.519999499999999,25.199999,20.204995999999998,1.6204481000000002,12.300642999999999,6.718845
1532,16.87053,23.13053,19.800112,51,86,69.0,1013.9,1019.6,1016.45844,1.0,471.38965,7.92,26.28,14.264998,3.2408962000000003,9.594099,5.9618077000000005
1535,18.79053,27.72053,22.615112,46,81,64.25,1013.6,1019.6,1015.3999,8.200001,316.96524,1.08,28.08,13.110001,3.207881,19.490942,7.897154
1541,21.65053,31.04053,25.557610999999998,34,64,51.541668,1012.4,1016.8,1014.72906,0.2,403.0381,1.4399998999999999,20.880001,10.395,2.2916594,10.028111,5.7374787000000005
1542,17.70053,24.160528,20.937197,51,76,63.54166800000001,1012.7,1014.9,1013.8623699999999,0.4,523.4876,15.84,29.88,20.67,3.6234317000000003,17.97361,8.803258
1543,11.430529,17.580528,15.230113000000001,51,83,66.25,1013.9,1017.6,1014.7708,1.2,86.4,14.04,27.72,20.37,3.8420756000000003,15.333628,9.828425
1547,17.38053,29.40053,22.811363,42,80,62.125,1012.4,1018.1,1015.175,0.4,292.30176,5.04,31.68,17.64,2.4560866000000003,21.580046,8.150321
1548,15.660529,21.680529,18.640114,51,86,70.208336,1018.7,1021.9,1020.3417400000001,0.1,529.78723,9.36,27.359999,17.474998,1.1913770000000001,13.852799,10.31377
1549,13.340529,16.910528,14.648862,74,96,84.416664,1019.7,1021.6,1020.4331699999999,21.400002,0.0,2.8799999,26.64,13.079999,0.84243083,14.474128,7.340350999999999
1551,8.750529,13.680529,11.192196000000001,46,78,66.625,1009.5,1015.1,1011.6709,1.7000002,101.01454,18.72,45.0,33.614998,4.802594,21.580046,13.252612
1552,11.660528999999999,15.540529000000001,13.356364000000001,68,88,77.041664,1008.1,1012.3,1010.6292,7.499999000000001,94.3429,33.48,58.32,42.030003,14.999053,29.699718,18.760553
1553,8.520529,11.660528999999999,10.311779,71,90,81.375,1012.8,1026.6,1019.8416,0.5,53.61702,6.12,38.519997,28.785002000000002,3.4115846,19.536406,15.3038025
1555,8.590529,13.100529,11.384694,45,88,75.583336,1018.0,1024.1,1020.92084,0.4,151.9399,14.04,34.56,22.124998,2.742756,16.518946,9.237962
1556,9.3005295,13.560529,11.388864,59,85,73.416664,1008.8,1023.5,1017.25006,1.0,280.78333,19.8,61.199996999999996,33.030003,5.7012089999999995,35.4322,13.587625
1557,4.8905287,9.100529,6.976362,66,80,73.791664,1012.3,1017.5,1016.5334,0.6,111.41258,42.48,57.6,47.744995,19.858866,29.272496999999998,24.480620000000002
1558,7.6205286999999995,9.180529,8.300945,67,84,77.833336,1007.5,1015.0,1009.61255,3.2000002999999997,129.6672,46.44,74.15999599999999,59.579997999999996,24.82099,32.78452,30.113787
